,rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8181,8182,10014702,K07271.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.34062901,2.19e-05,-2.19e-05,132.0803,0.0185,-0.0185,0.531,0.439,-0.323,3.076,0.262,-0.262,69.5,6.6,-6.6,0.82,0.25,-0.08,1678.0,1876.57,1681.17,-544.57,13.1,1.0,q1_q17_dr25_tce,6045.0,180.0,-198.0,4.494,0.05,-0.2,0.955,0.285,-0.095,293.12991,46.921768,15.13
8182,8183,11027270,K07401.01,FALSE POSITIVE,FALSE POSITIVE,0.408,1,0,0,0,0.533628226,7.449e-06,-7.449e-06,132.00331,0.0069,-0.0069,0.9385,0.0388,-0.6487,5.772,0.311,-0.311,81.8,22.3,-22.3,2.41,0.77,-0.84,3885.0,53849.23,50393.63,-34103.04,35.3,2.0,q1_q17_dr24_tce,7163.0,188.0,-254.0,3.906,0.282,-0.282,2.177,0.699,-0.76,290.64642000000003,48.597091999999996,11.299000000000001
8183,8184,11027722,K07402.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.678137665,1.47e-07,-1.47e-07,132.13836899999998,0.000184,-0.000184,1.263,1.109,-0.162,1.00718,0.00672,-0.00672,885.0,2.8,-2.8,30.37,7.8,-3.35,2274.0,6364.7,4816.99,-1957.19,172.7,1.0,q1_q17_dr25_tce,6429.0,173.0,-211.0,4.449,0.081,-0.175,0.942,0.242,-0.104,290.90582,48.531811,14.290999999999999
8184,8185,11068630,K07404.01,CANDIDATE,CANDIDATE,0.91,0,0,0,0,1.817079849,7.316e-06,-7.316e-06,131.90509,0.00324,-0.00324,0.276,0.189,-0.276,0.889,0.136,-0.136,204.6,25.2,-25.2,1.39,0.45,-0.14,1454.0,1056.39,1001.1,-324.25,10.8,1.0,q1_q17_dr25_tce,5808.0,162.0,-223.0,4.503,0.039,-0.221,0.963,0.309,-0.096,282.55869,48.63097,15.591
8185,8186,11071207,K07405.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,8.04963472,2.67e-07,-2.67e-07,138.65419350000002,2.64e-05,-2.64e-05,0.671,0.004,-0.004,6.00488,0.0007700000000000001,-0.0007700000000000001,279650.0,27.0,-27.0,95.98,26.5,-21.72,1247.0,571.1,456.35,-271.96,5246.5,1.0,q1_q17_dr25_tce,6698.0,169.0,-220.0,4.171,0.185,-0.185,1.485,0.41,-0.336,284.41778999999997,48.680908,13.831
8186,8187,11124509,K07409.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.446459958,1.794e-06,-1.794e-06,135.73011100000002,0.000321,-0.000321,1.277,0.535,-0.232,2.558,0.017,-0.017,5663.8,36.7,-36.7,36.15,9.28,-3.32,1030.0,265.42,200.82,-71.7,178.3,1.0,q1_q17_dr25_tce,5615.0,152.0,-169.0,4.504,0.06,-0.18,0.893,0.229,-0.082,284.40344,48.708079999999995,14.735
8187,8188,12454800,K07534.01,CANDIDATE,CANDIDATE,0.408,0,0,0,0,23.3787733,0.0008452,-0.0008452,143.2743,0.0309,-0.0309,0.2093,0.2284,-0.2093,6.76,0.698,-0.698,76.0,10.8,-10.8,0.92,0.48,-0.09,694.0,54.98,83.7,-15.48,8.1,1.0,q1_q17_dr24_tce,6210.0,156.0,-194.0,4.4239999999999995,0.055999999999999994,-0.055999999999999994,1.054,0.539,-0.102,288.29787999999996,51.326519,13.853
8188,8189,12458817,K07535.01,CANDIDATE,CANDIDATE,0.408,0,0,0,0,15.09984259,7.87e-05,-7.87e-05,140.82,0.00459,-0.00459,0.9711,0.0223,-0.7127,0.222,0.135,-0.135,484.8,80.4,-80.4,4.11,0.59,-0.33,576.0,25.98,12.63,-6.3,6.7,1.0,q1_q17_dr24_tce,5191.0,166.0,-142.0,4.615,0.059000000000000004,-0.059000000000000004,0.65,0.094,-0.052,290.54504,51.32362,15.37
8189,8190,12506342,K07538.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.22775105,5.1360000000000005e-06,-5.1360000000000005e-06,132.56346000000002,0.00328,-0.00328,0.262,0.193,-0.262,1.602,0.109,-0.109,327.6,20.0,-20.0,1.0,0.09,-0.07,1094.0,340.64,119.66,-76.23,20.3,1.0,q1_q17_dr25_tce,4551.0,135.0,-135.0,4.713,0.032,-0.052000000000000005,0.56,0.054,-0.036,289.04477,51.415378999999994,15.715
8190,8191,12519942,K07539.01,CANDIDATE,CANDIDATE,0.408,0,0,0,0,15.3416245,0.0001275,-0.0001275,134.98686,0.00731,-0.00731,0.0481,0.4098,-0.0481,2.126,0.501,-0.501,269.6,55.2,-55.2,1.3,0.36,-0.13,605.0,31.63,26.83,-8.46,9.2,1.0,q1_q17_dr24_tce,5061.0,167.0,-134.0,4.504,0.07400000000000001,-0.07400000000000001,0.814,0.223,-0.079,296.28311,51.404362,14.812999999999999
8191,8192,12557713,K07541.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.214721393,9.170000000000001e-07,-9.170000000000001e-07,132.49865400000002,0.000104,-0.000104,0.898,0.296,-0.015,2.36464,0.00473,-0.00473,46802.0,80.9,-80.9,16.79,1.12,-1.13,630.0,37.12,10.92,-8.46,582.0,1.0,q1_q17_dr25_tce,4705.0,153.0,-139.0,4.696000000000001,0.052000000000000005,-0.027999999999999997,0.552,0.037,-0.037,291.08231,51.558361,14.853
8192,8193,9730163,K02704.03,CONFIRMED,CANDIDATE,0.408,0,0,0,0,8.15275885,6.589e-05,-6.589e-05,134.19046,0.00792,-0.00792,0.461,0.0838,-0.4086,1.746,0.24,-0.24,16536.0,2312.0,-2312.0,2.44,1.62,-0.7,305.0,2.03,4.47,-1.06,9.2,3.0,q1_q17_dr24_tce,3327.0,125.0,-58.0,5.113,0.14,-0.14,0.189,0.125,-0.054,298.73611,46.498634,17.475
8193,8194,2437112,K03461.02,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.18740907,8.968e-05,-8.968e-05,132.8032,0.0207,-0.0207,0.144,0.332,-0.144,6.19,0.674,-0.674,137.5,17.7,-17.7,0.81,0.07,-0.07,919.0,168.43,55.76,-44.24,9.2,3.0,q1_q17_dr25_tce,4808.0,146.0,-146.0,4.5889999999999995,0.045,-0.040999999999999995,0.715,0.062,-0.062,290.20361,37.774342,16.153
8195,8196,5471690,K04006.02,FALSE POSITIVE,FALSE POSITIVE,0.408,0,0,0,1,0.962815183,8.16e-06,-8.16e-06,132.21629,0.00831,-0.00831,0.0916,0.372,-0.0915,2.581,0.231,-0.231,20.7,2.0,-2.0,1.12,0.29,-0.5,3152.0,23331.88,17771.09,-17090.05,12.1,3.0,q1_q17_dr24_tce,6638.0,189.0,-237.0,3.792,0.395,-0.395,2.445,0.623,-1.085,297.72531000000004,40.640789,12.876
8196,8197,3937814,K04084.02,CANDIDATE,CANDIDATE,0.408,0,0,0,0,10.72900793,5.608e-05,-5.608e-05,134.68026,0.00446,-0.00446,0.2652,0.2893,-0.2652,0.696,0.126,-0.126,404.3,55.5,-55.5,1.78,0.6,-0.12,722.0,64.33,65.8,-13.98,10.1,2.0,q1_q17_dr24_tce,5375.0,167.0,-140.0,4.541,0.027000000000000003,-0.027000000000000003,0.876,0.296,-0.059,286.05242999999996,39.09605,15.187999999999999
8197,8198,3937814,K04084.03,CANDIDATE,CANDIDATE,0.409,0,0,0,0,8.19619768,6.326e-05,-6.326e-05,135.10435,0.00651,-0.00651,0.781,0.186,-0.546,2.109,0.245,-0.245,197.4,25.4,-25.4,1.55,0.17,-0.21,851.0,123.81,38.44,-36.69,9.3,2.0,q1_q17_dr25_tce,5323.0,79.0,-79.0,4.378,0.126,-0.084,0.995,0.111,-0.135,286.05242999999996,39.09605,15.187999999999999
8198,8199,5078025,K04211.02,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.696290095,4.587e-06,-4.587e-06,131.52676,0.00589,-0.00589,1.123,0.294,-0.142,3.839,0.324,-0.324,120.5,7.7,-7.7,12.63,4.02,-1.01,1969.0,3537.89,3305.16,-886.14,19.4,2.0,q1_q17_dr25_tce,5904.0,160.0,-178.0,4.543,0.039,-0.221,0.867,0.276,-0.069,283.72379,40.237559999999995,15.034
8199,8200,3733638,K06353.01,CANDIDATE,CANDIDATE,0.968,0,0,0,0,10.0714369,0.0001678,-0.0001678,140.0456,0.0162,-0.0162,0.006,0.46,-0.006,6.891,0.488,-0.488,49.5,5.4,-5.4,1.98,0.56,-1.31,1362.0,814.46,715.33,-731.1,10.8,1.0,q1_q17_dr25_tce,5768.0,192.0,-157.0,3.633,0.816,-0.192,2.81,0.797,-1.86,287.22351000000003,38.817612,13.472000000000001
8200,8201,3746248,K06354.01,FALSE POSITIVE,FALSE POSITIVE,0.408,0,1,1,0,0.62240698,3.7360000000000003e-06,-3.7360000000000003e-06,131.68393,0.00483,-0.00483,0.0908,0.3671,-0.0907,1.186,0.328,-0.328,155.8,30.6,-30.6,1.63,1.2,-0.23,2663.0,11894.49,27137.32,-4472.59,10.2,1.0,q1_q17_dr24_tce,6661.0,147.0,-276.0,4.341,0.063,-0.063,1.29,0.947,-0.181,291.2598,38.897999,12.92
8201,8202,3748855,K06355.02,CANDIDATE,CANDIDATE,0.408,0,0,0,0,6.72876606,8.734e-05,-8.734e-05,134.0424,0.0124,-0.0124,0.5757,0.0361,-0.4558,2.277,0.352,-0.352,117.4,17.6,-17.6,1.03,0.42,-0.1,940.0,184.66,220.59,-50.07,7.8,2.0,q1_q17_dr24_tce,5823.0,159.0,-165.0,4.489,0.053,-0.053,0.919,0.371,-0.088,291.93356,38.827202,14.700999999999999
8202,8203,3757588,K06356.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,24.09002065,2.959e-05,-2.959e-05,154.285323,0.000985,-0.000985,0.946,0.018,-0.012,11.0494,0.0821,-0.0821,6782.2,40.2,-40.2,9.39,1.49,-1.23,551.0,21.85,11.59,-7.22,252.3,1.0,q1_q17_dr25_tce,5354.0,177.0,-160.0,4.495,0.105,-0.11599999999999999,0.804,0.128,-0.105,294.1434,38.893162,14.94
8203,8204,3766353,K06359.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.666961614,8.04e-07,-8.04e-07,133.719065,0.000254,-0.000254,1.276,0.216,-0.108,2.4774,0.0146,-0.0146,7583.4,37.5,-37.5,40.68,14.95,-3.51,1469.0,1104.26,1164.28,-297.01,249.5,1.0,q1_q17_dr25_tce,6609.0,157.0,-216.0,4.484,0.04,-0.22899999999999998,0.974,0.358,-0.084,296.05377000000004,38.894259999999996,13.968
8204,8205,5019567,K06488.01,FALSE POSITIVE,FALSE POSITIVE,0.408,1,0,0,0,1.17430183,1.989e-05,-1.989e-05,131.7601,0.0127,-0.0127,0.9744,0.0,-0.6723,9.587,0.653,-0.653,64.5,3.5,-3.5,2.22,1.08,-0.46,3020.0,19656.66,29174.25,-9333.68,13.5,1.0,q1_q17_dr24_tce,7537.0,227.0,-315.0,4.007,0.142,-0.142,2.145,1.041,-0.452,294.18453999999997,40.150372,12.08
8206,8207,5021732,K06490.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.039464523,1.967e-06,-1.967e-06,144.137252,0.000107,-0.000107,0.998,0.203,-0.002,5.397959999999999,0.0074,-0.0074,66877.0,66.5,-66.5,51.71,16.86,-7.85,877.0,139.95,131.94,-50.94,1133.5,1.0,q1_q17_dr25_tce,6410.0,162.0,-194.0,4.329,0.105,-0.195,1.178,0.384,-0.179,294.7312,40.150490000000005,13.623
8207,8208,5022900,K06492.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,1.05680287,2.194e-05,-2.194e-05,131.682,0.019,-0.019,0.563,0.424,-0.339,5.748,0.695,-0.695,82.3,11.3,-11.3,0.83,0.22,-0.08,1633.0,1686.88,1361.53,-462.31,10.9,1.0,q1_q17_dr25_tce,5584.0,166.0,-183.0,4.532,0.046,-0.184,0.885,0.237,-0.079,295.01114,40.151402000000004,15.87
8208,8209,5024126,K06493.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.787122102,1.3290000000000001e-06,-1.3290000000000001e-06,131.73686999999998,0.00158,-0.00158,1.211,0.734,-0.111,3.0999,0.085,-0.085,596.8,12.5,-12.5,20.76,2.91,-2.19,1655.0,1775.05,913.73,-526.29,57.4,1.0,q1_q17_dr25_tce,5210.0,203.0,-166.0,4.5280000000000005,0.067,-0.08199999999999999,0.799,0.112,-0.084,295.27374,40.133659,15.626
8209,8210,5024268,K06494.01,FALSE POSITIVE,FALSE POSITIVE,0.408,0,1,0,1,2.15045295,1.951e-05,-1.951e-05,132.32498999999999,0.00743,-0.00743,0.3604,0.0946,-0.3604,4.453,0.251,-0.251,169.1,9.6,-9.6,24.27,1.79,-1.58,4340.0,83894.63,18855.74,-14885.42,25.8,1.0,q1_q17_dr24_tce,4899.0,74.0,-74.0,2.356,0.011000000000000001,-0.011000000000000001,18.92,1.4,-1.23,295.29596000000004,40.186569,11.359000000000002
8211,8212,5647638,K06611.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.21607873,3.892e-05,-3.892e-05,132.4476,0.0181,-0.0181,0.991,0.011,-0.764,4.686,0.417,-0.417,29.4,4.6,-4.6,1.92,0.36,-1.02,2803.0,14545.24,8738.42,-11777.81,11.2,1.0,q1_q17_dr25_tce,6234.0,194.0,-213.0,3.741,0.612,-0.10800000000000001,2.5,0.475,-1.331,298.64252,40.838909,13.333
8212,8213,5653126,K06612.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,38.49536985,8.083e-05,-8.083e-05,152.84943,0.00208,-0.00208,1.013,0.112,-0.077,12.8716,0.0772,-0.0772,93327.0,149.0,-149.0,124.34,26.25,-61.29,824.0,109.13,72.24,-84.47,201.9,1.0,q1_q17_dr25_tce,6050.0,192.0,-192.0,3.823,0.496,-0.124,2.345,0.495,-1.156,299.702,40.896271,13.173
8213,8214,5686974,K06613.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,4.18224416,5.124e-05,-5.124e-05,134.0885,0.0117,-0.0117,0.99,0.023,-0.758,6.209,0.208,-0.208,57.2,4.3,-4.3,1.07,0.31,-0.16,1206.0,500.7,414.84,-181.91,13.8,1.0,q1_q17_dr25_tce,6057.0,163.0,-181.0,4.3919999999999995,0.128,-0.192,0.999,0.282,-0.152,284.87557999999996,40.984428,13.732000000000001
8214,8215,5696909,K06614.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.6430028210000001,7.9e-08,-7.9e-08,131.689685,0.0001,-0.0001,1.261,0.442,-0.172,1.0260799999999999,0.0066099999999999996,-0.0066099999999999996,2671.5,15.3,-15.3,36.82,12.41,-8.24,2188.0,5409.39,5461.2,-2486.39,295.6,1.0,q1_q17_dr25_tce,5681.0,169.0,-152.0,4.315,0.22,-0.22,1.036,0.349,-0.232,289.07111000000003,40.978809000000005,14.984000000000002
8215,8216,5697628,K06615.01,FALSE POSITIVE,FALSE POSITIVE,0.408,1,0,0,0,1.95119541,1.715e-05,-1.715e-05,133.3951,0.00832,-0.00832,0.1533,0.3251,-0.1533,1.907,0.277,-0.277,59.7,10.6,-10.6,0.47,0.07,-0.03,1050.0,287.41,126.41,-63.98,7.7,1.0,q1_q17_dr24_tce,4936.0,142.0,-142.0,4.681,0.027000000000000003,-0.027000000000000003,0.628,0.084,-0.041,289.30341,40.924229,15.105
8216,8217,6614748,K06745.01,CANDIDATE,CANDIDATE,0.408,0,0,0,0,383.85362,0.01802,-0.01802,426.5941,0.0346,-0.0346,0.5927,0.0136,-0.5111,9.76,1.6,-1.6,422.9,65.8,-65.8,2.78,1.22,-0.46,314.0,2.29,2.91,-0.94,7.5,1.0,q1_q17_dr24_tce,6675.0,150.0,-279.0,4.341,0.076,-0.076,1.293,0.572,-0.211,294.28693,42.032790999999996,15.232000000000001
8219,8220,6636020,K06749.01,FALSE POSITIVE,FALSE POSITIVE,0.408,0,1,1,0,18.3602239,0.0002658,-0.0002658,143.4753,0.0159,-0.0159,0.1819,0.2748,-0.1818,2.352,0.316,-0.316,574.6,62.0,-62.0,2.04,0.89,-0.16,637.0,38.9,51.66,-9.88,12.4,1.0,q1_q17_dr24_tce,5713.0,181.0,-176.0,4.551,0.028999999999999998,-0.028999999999999998,0.856,0.371,-0.069,299.02518,42.061729,15.703
8220,8221,6665064,K06751.01,FALSE POSITIVE,FALSE POSITIVE,0.267,1,0,0,0,24.996068,0.003803,-0.003803,144.9693,0.0227,-0.0227,0.409,0.051,-0.409,5.623,0.387,-0.387,621.7,70.3,-70.3,2.4,0.36,-0.12,604.0,31.43,12.41,-4.58,9.4,2.0,q1_q17_dr25_tce,5761.0,78.0,-78.0,4.492,0.022000000000000002,-0.12,0.956,0.143,-0.048,281.64999,42.132061,15.183
8221,8222,6670610,K06752.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,8.9429645,0.0001293,-0.0001293,137.26373,0.00908,-0.00908,0.088,0.505,-0.088,1.803,0.699,-0.699,233.5,72.5,-72.5,0.89,0.06,-0.1,536.0,19.51,5.73,-5.93,7.2,1.0,q1_q17_dr25_tce,4183.0,125.0,-138.0,4.655,0.055999999999999994,-0.024,0.594,0.043,-0.064,284.27499,42.123779,15.537
8222,8223,7447895,K06878.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.4056253030000003,5.222e-06,-5.222e-06,133.14221,0.00185,-0.00185,0.467,0.488,-0.137,0.6283,0.0636,-0.0636,163.5,15.5,-15.5,1.11,0.23,-0.09,1180.0,459.66,287.94,-111.12,12.0,1.0,q1_q17_dr25_tce,5450.0,146.0,-163.0,4.573,0.027000000000000003,-0.153,0.83,0.174,-0.062,292.72078999999997,43.076809000000004,14.709000000000001
8223,8224,7456521,K06880.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,552.8295063,0.000254,-0.000254,484.260879,0.000324,-0.000324,0.653,0.062,-0.038,16.0851,0.0234,-0.0234,266300.0,362.0,-362.0,56.89,14.27,-9.49,229.0,0.65,0.5,-0.25,942.6,1.0,q1_q17_dr25_tce,5956.0,179.0,-179.0,4.4030000000000005,0.149,-0.182,0.929,0.233,-0.155,295.09634,43.047981,14.972999999999999
8224,8225,7461314,K06881.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.773595312,2.497e-06,-2.497e-06,132.08776,0.00272,-0.00272,0.612,0.347,-0.423,0.781,0.109,-0.109,93.0,10.1,-10.1,0.96,0.27,-0.09,1976.0,3613.97,3135.7,-1046.36,13.2,1.0,q1_q17_dr25_tce,5973.0,188.0,-208.0,4.506,0.048,-0.192,0.935,0.266,-0.089,296.23856,43.02179,14.882
8225,8226,7461521,K06882.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.7735301,2.751e-05,-2.751e-05,132.1961,0.0438,-0.0438,0.336,0.133,-0.336,1.335,0.125,-0.125,185.4,16.5,-16.5,1.87,0.59,-0.44,2474.0,8868.22,8299.29,-4457.93,14.2,1.0,q1_q17_dr25_tce,6296.0,177.0,-243.0,4.217,0.185,-0.185,1.35,0.427,-0.32,296.28384,43.033981,14.752
8227,8228,7541502,K06885.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,44.827323809,1.99e-06,-1.99e-06,173.4103489,3.61e-05,-3.61e-05,1.494,0.051,-0.035,6.86103,0.0034200000000000003,-0.0034200000000000003,237120.0,61.1,-61.1,429.0,132.4,-309.0,779.0,87.2,87.57,-81.21,4484.5,1.0,q1_q17_dr25_tce,5160.0,207.0,-165.0,3.568,0.912,-0.228,3.279,1.012,-2.362,295.57651,43.190327,11.56
8228,8229,8285254,K07008.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.535894184,1.251e-06,-1.251e-06,137.78123100000002,0.000135,-0.000135,0.644,0.007,-0.005,8.3059,0.00894,-0.00894,172130.0,200.0,-200.0,24.64,1.38,-1.1,642.0,40.28,10.22,-7.71,1446.7,1.0,q1_q17_dr25_tce,4969.0,148.0,-148.0,4.736000000000001,0.027000000000000003,-0.033,0.537,0.03,-0.024,285.56534,44.29525,15.398
8229,8230,8285970,K07009.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.562498925,3.85e-07,-3.85e-07,131.750623,0.000543,-0.000543,0.971,0.06,-0.688,0.6743,0.0301,-0.0301,420.1,14.1,-14.1,2.88,0.76,-0.41,2129.0,4880.5,3802.68,-1663.85,44.1,1.0,q1_q17_dr25_tce,5638.0,152.0,-152.0,4.437,0.11599999999999999,-0.174,0.933,0.247,-0.133,285.95874,44.254719,14.792
8230,8231,8294484,K07011.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.012694226,2.665e-06,-2.665e-06,132.44896,0.00266,-0.00266,0.534,0.026,-0.02,3.6017,0.0442,-0.0442,108500.0,804.0,-804.0,42.51,13.11,-7.07,2230.0,5846.79,5323.56,-2373.79,185.1,1.0,q1_q17_dr25_tce,6487.0,181.0,-250.0,4.292,0.128,-0.192,1.233,0.38,-0.205,289.94028,44.225719,14.713
8231,8232,8301013,K07013.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.214029545,1.23e-07,-1.23e-07,133.16920459999997,4.59e-05,-4.59e-05,0.371,0.003,-0.001,5.64264,0.00218,-0.00218,349110.0,196.0,-196.0,94.23,28.59,-20.75,1894.0,3041.8,2628.33,-1420.4,2680.5,1.0,q1_q17_dr25_tce,6604.0,155.0,-214.0,4.178,0.162,-0.18,1.526,0.463,-0.336,292.29675,44.280571,13.3
8232,8233,8302455,K07014.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.441988077,2.48e-07,-2.48e-07,132.1323834,8.21e-05,-8.21e-05,0.888,0.22,-0.021,3.9452599999999998,0.0051,-0.0051,95344.0,85.0,-85.0,90.39,22.43,-44.82,1993.0,3721.74,2937.29,-2902.22,1174.5,1.0,q1_q17_dr25_tce,6078.0,214.0,-214.0,3.8739999999999997,0.504,-0.126,2.059,0.511,-1.021,292.8627,44.22105,11.535
8233,8234,9203154,K07144.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.8399071579999999,4.905e-06,-4.905e-06,131.69426,0.00428,-0.00428,0.23,0.239,-0.23,1.019,0.187,-0.187,119.6,17.4,-17.4,0.92,0.12,-0.11,1640.0,1705.12,740.7,-541.61,10.7,1.0,q1_q17_dr25_tce,5120.0,170.0,-154.0,4.478,0.099,-0.11,0.853,0.104,-0.104,284.12521,45.628052000000004,15.695
8234,8235,9205993,K07145.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,1.219736039,1.8019999999999999e-06,-1.8019999999999999e-06,132.12417,0.00207,-0.00207,0.229,0.011,-0.01,4.89465,0.00614,-0.00614,611520.0,881.0,-881.0,135.43,45.17,-24.32,2611.0,10982.55,10817.16,-4840.63,1037.2,1.0,q1_q17_dr25_tce,7358.0,205.0,-333.0,4.171,0.128,-0.192,1.637,0.546,-0.294,285.72537,45.666431,14.870999999999999
8235,8236,9210828,K07147.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.82820657,1.1699999999999999e-07,-1.1699999999999999e-07,131.581313,0.000116,-0.000116,0.94,0.07,-0.048,2.7035299999999998,0.00619,-0.00619,118530.0,169.0,-169.0,35.67,3.54,-3.21,1473.0,1109.75,382.1,-296.32,548.3,1.0,q1_q17_dr25_tce,5033.0,136.0,-151.0,4.611000000000001,0.066,-0.038,0.655,0.065,-0.059,288.44455,45.612671,13.220999999999998
8236,8237,9221627,K07148.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.7613778,0.0001424,-0.0001424,132.989,0.114,-0.114,0.159,0.29,-0.159,1.355,0.182,-0.182,359.3,45.3,-45.3,2.32,0.79,-0.32,1824.0,2621.69,2632.67,-949.69,10.5,1.0,q1_q17_dr25_tce,6544.0,181.0,-250.0,4.349,0.07200000000000001,-0.217,1.207,0.411,-0.165,293.17194,45.677391,15.02
8237,8238,9266285,K07151.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.61386908,6.620000000000001e-07,-6.620000000000001e-07,132.572901,0.0001,-0.0001,1.07,0.031,-0.038,5.07753,0.00477,-0.00477,57386.0,47.0,-47.0,34.24,1.84,-2.9,714.0,61.43,16.1,-16.36,1253.6,1.0,q1_q17_dr25_tce,4504.0,147.0,-147.0,4.582,0.052000000000000005,-0.024,0.709,0.038,-0.06,284.31046000000003,45.76955,14.072000000000001
8238,8239,10026136,K07274.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,9.080194398,5.979999999999999e-07,-5.979999999999999e-07,136.81702080000002,5.07e-05,-5.07e-05,0.614,0.007,-0.011,8.18777,0.0026,-0.0026,324570.0,93.5,-93.5,76.4,21.75,-9.33,1013.0,248.49,202.16,-80.87,3481.8,1.0,q1_q17_dr25_tce,6461.0,154.0,-212.0,4.396,0.062,-0.175,1.131,0.322,-0.138,297.17203,46.953949,15.163
8239,8240,10026457,K07275.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.93442075,4.454e-06,-4.454e-06,132.874989,0.000344,-0.000344,1.117,0.021,-0.039,7.8219,0.0199,-0.0199,55965.0,128.0,-128.0,34.03,4.84,-2.08,679.0,50.35,23.48,-11.03,529.0,1.0,q1_q17_dr25_tce,5382.0,160.0,-160.0,4.654,0.03,-0.084,0.669,0.095,-0.041,297.25931,46.989681,15.39
8240,8241,10031526,K07277.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.5893644,0.0002691,-0.0002691,132.0467,0.0253,-0.0253,0.791,0.179,-0.561,6.975,0.592,-0.592,179.3,21.5,-21.5,1.21,0.27,-0.1,792.0,93.09,61.51,-23.32,9.8,1.0,q1_q17_dr25_tce,5602.0,152.0,-169.0,4.571000000000001,0.036000000000000004,-0.14400000000000002,0.817,0.181,-0.065,298.72095,46.933890999999996,15.687000000000001
8241,8242,10031808,K07278.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.589644815,4.1e-07,-4.1e-07,132.0206787,3.73e-05,-3.73e-05,0.686,0.004,-0.005,9.49469,0.00201,-0.00201,269520.0,44.0,-44.0,140.07,30.84,-71.88,1412.0,940.15,648.81,-747.65,5324.6,1.0,q1_q17_dr25_tce,6331.0,204.0,-227.0,3.813,0.569,-0.134,2.194,0.483,-1.126,298.79758,46.930244,9.557
8242,8243,10070479,K07282.01,CANDIDATE,CANDIDATE,0.408,0,0,0,0,1.758599866,3.3619999999999997e-06,-3.3619999999999997e-06,131.7968,0.00175,-0.00175,0.035,0.5404,-0.0349,0.2729,0.0708,-0.0708,237.8,25.0,-25.0,1.6,0.14,-0.11,1101.0,347.1,119.68,-77.5,11.9,1.0,q1_q17_dr24_tce,4744.0,150.0,-125.0,4.606,0.027000000000000003,-0.027000000000000003,0.725,0.065,-0.051,289.96161,47.08036,15.59
